20110704_RATP_SCD_0150	va vous répondre bonjour oui bonjour euh je voulais savoir comment ça se passe il faudrait arrêter euh une carte que j' ai pris le l' année dernière euh une carte de quoi euh un navigo à l' année oui alors euh il faut que vous passiez dans une agence commerciale avec votre pass et leur dire je voulais le résilier c' est l' effet immédiat ou pas ah bah si vous passez aujourd'hui euh tout dépend quand vous passez sur passe en début de mois ça sera le tout suite si vous passez après le vingt par exemple le prélèvement du mois d' après vous sera débité mais par contre ils vous le rembourseront non je voudrais que ça a la carte s' arrête pour fin août en fait bah c' est un autre euh on est euh ce bah là il faudrait passer maintenant y avait faoud vous voulez résilier votre contrat d' accord ok mohamed les objets passer en agence commerciale d' accord enfin je je vous remercie bonne journée au revoir au revoir	NVGO
20101206_RATP_SCD_0039	ça vous répondre bonjour oui bonjour un petit renseignement s' il vous je regarde sur internet et je comprends pas les ne quand il y a il y en a pas le samedi mais l' auxiliaire massira toute l' année du lundi au vendredi moussavou dimanche euh tout tout le temps voilà parce que j' ai tous les toutes les demi heures des lignes yasin c' est toutes les heures ça dépend pour la chez chez vous n seize à quelle station vous répondre engendré à bastille pour aller jusqu' à pelleport alors le n c e beastie pelleport pour le samedi c' est ça oui patientez je vais regarder tout de suite merci merci madame si vous voulez euh vers quatorze du matin il y a un à quatre heures quatre dix neuf quatre vingts trente quatre quatre heures quarante neuf entre c' est impeccable vous en prie bonne soirée madame au revoir au revoir	HORR
20101206_RATP_SCD_0278	vous répondre allô bonjour bonjour madame monsieur excusez moi j' ai tout ça parce que je voulais savoir euh comment faut que j' aille un transport euh je m' en ratp euh du parc mais il y a j' habite à orly je veux aller à orly je suis à orly et je vais aller à créteil à l' hôpital mandant alors on va à l' autre euh le plus près de chez moi et pas mais il y a parfait sur le cent quatre vingt trois cent quatre vingt trois alors le plus simple c' est de prendre effectivement ce bus cent quatre vingt trois jusqu' à la station musée vingt musée mal de mal très bien musée marque valeur là bas ça c' est euh c' est à vitry oui alors attendez je musée marie mal ça va donc ça y est avec le qui va en direction de la part de choisy d' accord parce qu' il y en a pas un qui va jusqu' à euh jusqu' à à comment directement où j' habite il y a non ça c' est le cent vingt trois qui est aussi et après vous allez prendre le cent soixante douze qui vous amène directement à l' hôpital et le cent soixante douze donc autrement dit le cent quatre vingt trois je un un passe mais il y a pas jusqu' au musée malval la grève et ensuite à l' hôpital tandis monde exactement le cent soixante douze direction créteil euh les chats parking pas les chats parking alors les chats parking plus loin de l' hôpital d' accord euh non pas du tout il faut compter cinquante cinq minutes madame oui non non d' accord mais euh euh de marche plus de temps en disant oui tous est devant d' accord je vous remercie je vous en prie madame	ITNR
20091112_RATP_SCD_0351	bonjour euh oui bonjour madame je vous fais ça pendant une information sur un bus en particulier j' ai signalé perturbé c' est c' est le cent trente et un en direction de porte d' italie oui t puisque perturbé que il y a un mouvement de grève de sur ah d' accord parce qu' elle avait marqué un train sur quatre c' est comme ça c' est euh un sur cadet sur quatre c' est bien ça fait une heure que j' attends voiture qui en même pas non il y a trente pour cent des voitures qui rodin surtout pas que sur cette ligne là sur tout le dépôt de vitry donc c' est grève ah d' accord donc vous ne pas attendre euh voilà donc et comme ça chez une je suis sûr ben je vous remercie je vous en prie enfin journée au revoir	ETFC
20091112_RATP_SCD_0711	je bonjour oui bonjour monsieur bonjour euh je vous appelle parce que je voulais savoir ce euh sur le site il y a d' informations je comprends pas bien les les rer circulent y a entre châtelet pour aller à orly non ils sont perturbés monsieur aujourd'hui oui c' est perturbé y en a qui circulent effectivement vous allez qui circulent oui c' est perturbé uniquement d' accord et il y en a il y en a trois sur quatre c' est ça c' est bien ça oui d' accord et vous avez les horaires ou pas je vais voir si je peux sur le site en fait signe est je ne les obtient pas je comprends pas pourquoi mais euh un alors vous êtes à quelle gare à châtelet châtelet jusqu' à antony donc un oui jusqu' à antony c' et quand les prochains à partir de quelle heure à partir de quinze heures trente les prochains dans une heure je n' ai pas les avoir tardivement pouvez patienter merci oui monsieur donc j' ai pas les horaires quinze heures trente mais je veux dire sur le site alors comment est ce que vous c' est c' est c' est moins de antony à il me dit que de la gare de euh alors antony madiki non c' est la direction saint rémy lès chevreuse alors attendez je vais en même temps la chute tissu d' accord euh un mais tous les mois en plus de non erreur horaires rer b euh moi je suis sur le site en fait abcd trente ah non non c' est pas celui ci il faut que j' aille sur quoi sur le site ratp alors je suis sur le site ratp ratp ratp ah ok alors ensuite vous cliquez je pense donc vous voyez ou trafic alors pratique pratique aux horaires alors culture horaire oui ensuite vous avez des rer a ensuite a ou b donc euh b oui tous les horaires de la ligne passage à une gare votre soit quai d' accord donc châtelet euh le prochain passage à la gare vous choisissez votre arrêt et votre dire c' est ça sac c' est un accord la direction saint rémy lès chevreuse robin fontenay saint rémy lès chevreuse d' accord il y a vraiment des les horaires qui apparaissent pour les prochains trains d' accord et tous les trains qui vont à saint rémy lès chevreuses s' arrêtent à antony oui bien sûr oui d' accord je vous remercie monsieur je vous en prie	ETFC
20091112_RATP_SCD_0814	oui bonjour je téléphone pour un petit renseignement là euh je à mon travail je voulais en savoir plus euh j' ai pas le temps d' aller sur internet sur la ligne b euh du rer ratp est ce que ou un on en est où là pour je regarde les en temps sachant j' ai du mal à oui c' est bien et ils ont ils ont dit trois trains sur quatre moi je serais plutôt surtout sur quatre mais il y a des trains oui mais il y a toujours on est loin des cent pour cent non non il y a quelques important non non non donc on est de deux ou trois sur quatre malheureusement comme ce matin c' est pas plus il y a quoi comme perturbations ratp connu ligne b ratp sud et euh la ligne la treize pas vous fonctionne tout le le métro en général donc il y a rien d' autre à signaler bon ok ben je vous remercie mais je vous en prie	ETFC
20091112_RATP_SCD_0267	bonjour oui bonjour madame écoutez si vous allez arriver euh amédée oui parce que je suis donc les les enfin les toi indignez si vous voulez oui et je voudrais aller euh attendez voir crédit municipal ça se trouve rue des francs bourgeois je ne sais pas quelle est la station là vous voyez oui c' est vers euh j' ai attendu tout par la parole oui alors madame vous partez de l' avenue ni elle c' est la même oui enfin là il y a de euh oui le quatre vingt treize quatre vingt douze enfin voilà oui et donc pour vous rendre au crédit municipal et oui et alors je crois que c' est euh un chemin important non ben dans la vous êtes oui on on va dire en gros c' est des rambuteau on m' a deux minutes à fait donc c' est qu' on a hôtel de ville en fait dans la vous plaît à pont de j' ai trois bus cent et vous vous retrouvez avec le quatre vingt douze en effet à bosquet saint dominicain ensuite le soixante neuf qui vous dépose à hôtel de ville et après bah c' est soit vous remontez euh soit à pied mais à pied parce que comme regarder c' est pas très loin mais à pied à pied oui hôtel de ville ça vous dépose vraiment au niveau du titre j' ai un train euh vont à côté de la mairie de paris euh alors il faut quand même que vous remontiez je vous disais pratiquement hauteur de euh euh oui c' est dans la rue des francs bourgeois c' est par là voyez oui alors donc que c' est impossible quoi trois bus roissy non en métro vous ne pouvez pas prendre le métro bah écoutez c'est y a comme euh euh attendez je comment il y a des si c' était quelque chose euh le métro vous pouvez prendre le métro ou du dix septième où vous allez prendre comment il faut le prendre moi je peux le prendre euh euh comment dirais je attendez zapi plastifiée là euh par faire un attendez peut opérer la place qui est là je sais pas non non là on promet un maréchal juin sur maréchal soit sinon c' est euh c' est un ça vous fait loin opérer oui quand même les ternes il faut il faut remonter toute l' avenue parce qu' autrement c' est direct non non de manière faut vous récupérez non il y a il y a rien direct dans le bus le plus direct vous récupérez la ligne onze à la limite je vous en prie là voilà bonne journée à langevin	ITNR
20091112_RATP_SCD_0258	bonjour oui bonjour bonjour je trouve ça nous appeler parce que je suis utilisatrices de deux lignes de bus oui le trois cent quatre vingt quatorze euh donc j' arrive à issy val de seine euh au terminus alors le trente neuf apparemment va changer de à euh terminus donc j' aurais voulu savoir à partir de issy val de seine qu' est ce que je pouvais euh comment je pouvais récupérer le trente neuf alors par contre j' ai pas j' ai pas savoir où il est déplacée ce que je vais faire je vous donne je vous mettre en relation avec le dépôt vous ne quittez pas oui que nous on a pas l' information encore d' accord et ça ouvre que vingt et un novembre mais comme il est déjà construit euh bah oui puis circule euh donc euh le t deux je l' ai vu passer euh ce matin ah bah attendez je les futurs euh alors le futur les affaires frère voisin gare du nord alors attendez je vais regarder où se trouve le frère vous avancer dans le quinzième non j' ai la nouvelle ligne en vérité le nouveau euh alors vous allez il te dit euh frère bois en c' est rue du colonel à via et ça se trouve euh vous vous descendiez à issy val de seine le prendre oui ah ouais mais là il est plus loin maintenant il se trouve quand j' étais ville issy val de seine il va faire terminus je serai ravi frère voisin c' est à dire qu' il y a pas de voyez il faudrait prendre le boulevard des frères vois en direction de la station de métro corentin celton pour pouvoir faire correspondance avec c' est à dire que en arrivant avec le trois cent quatre vingt quatorze il va falloir descendre à alma marceau je vais vérifier un instant trois cent quatre vingt quatorze vous le prenez euh donc lamarsa par l' annonce euh je le prends à châtillon d' accord je vais regarder par contre je vous dis -je des okouch mais c' est le vingt quatre donc c' est le droit de nous du ratio patientez un instant s' il vous plaît madame oui alors je m' est ce que c' est pas bien clair euh j' ai pas tout euh je pense qu' il faudra que vous descendiez à l' arrêt corentin celton remonter un peu le boulevard et là vous aurez le terminus du trente neuf en vérité et rue lukolela via c' est le long de à euh de la quoi boulevard non là comme boulevard mais il y a un grand parc là massés le long de ces eaux là d' accord donc en réalité passe dans un sens derrière l' hôpital comptant le et dans le sens que l'on du parc et c' est terminé sur la place qui s' appelle victor hugo donc il y a un arrêt euh rue victor hugo son terminus sera juste à côté s' appellera prévoyant saint oise d' accord bon bah très bien et ben je vous remercie monsieur en prie avant de	ITNR
20101206_RATP_SCD_0237	va vous répondre et vous qu' on va euh pablo picasso répéter était des pouvoirs pablo picasso à créteil le départ d' alfort alfortville maison alfort alfortville de me rendre à paris elle me dit que je ne alfortville oui que ça s' appelle les mobilis oui dit qu' il y a mis parfait alors le cent quatre vingt un vous le connaissez euh cent quatre non je suis restée parce que on croit qui est à côté cent trois pour oui merci mérien les les voies de chemin de fer la voiture va faire le je vois pas du tout moi je je le cent trois d' accord d' accord vous patientez maintenant vous allez prendre le la gare de choisy le roi et ensuite le bus tvm oui jusqu' à l' arrêt préfecture du val de marne capture donc et après c' est long oui c' est non non non je suis devant la à l' arrêt préfecture vous y êtes et à la rue vous pouvez pas alors la rue euh il faudra juste traverser l' avenue c' est pas la route de choisy juste en face le groupes scolaires charles péguy juste traverser le peux quand trajet quand je vous en prie bonne journée au revoir	ITNR
20101206_RATP_SCD_0473	un instant antony va vous répondre bonjour oui bonjour j' aurais souhaité avoir le prix actualisés pour euh paris la varenne chennevières s' il vous plaît bon c' est à dire paris ne quittez pas j' effectue la un euro zéro cinq vous êtes ah bah il y a un an c' était deux quatre vingt quinze oui oui et bien alors le droit zéro cinq multiplié par huit pour le carnet c' est déjà ça d' accord merci beaucoup	TARF
20091112_RATP_SCD_0337	à oui bonjour madame voilà je vous appelle ça serait pour avoir un petit renseignement pouvoir voilà c' est une personne qui est bon c' est parti de son et qui est venu jusqu' à arcueil qu' elle a dû prendre les transports je voulais savoir les zones vous savez euh voilà donc en partant de la gare de sceaux pour rejoindre arcueil vous souhaitez connaître le nombre de zones c' est ça voilà je recherche l' information un instant je vous remercie madame le trajet arcueil cachan moi c' est la zone trois ce trajet se situe sur la zone trois donc vous plus avec les soit soit entre la zone trois quatre ou soit deux à trois mais il faudrait obligatoirement la troisième zone d' accord donc trois à cadrons deux trois alors bah je vous remercie je vous en prie bonne journée au revoir si vous aussi au revoir	NVGO
20091112_RATP_SCD_0374	oui bonjour madame madame s' il vous plaît c' est pour un renseignement je viens de recevoir il ne ma carte euh personnel ratp le ticket oui alors on me met euh je ne sais parce que c' est ça avec mon ancien matricule allons mener que si je veux ma carte de retraité il faut que je fasse un courrier oui alors je comprends plus rien parce que moi j' ai un quart de traiter non ce serait il trompée donc là vous venez de recevoir votre carte euh ratp retraité non là j' ai reçu une alors et vous avez un non il est valable mais là maintenant je vois une carte avec mon matricule quand j' étais en activité d' accord d' accord voilà alors on me met exactement le renouvellement de votre carte de retraité se fera par demande écrite de votre part mais qu' est ce que ça va beaucoup moi je vais noter de alors votre carte euh de retraité ratp est valable dix ans donc au bout de six dix années oui il y a pas de j' ai regardé j' ai attendez je vais regarder il y a rien du tout alors je ne sais parce que ça veut dire je ne sais pas ce qu' il faut que je fasse alors on n' a pas non très bien vous faire vous faire euh vous faire un courrier oui non mais de toute façon ce sera pas nous alors un instant s' il vous plaît je vais rechercher le service qui va pouvoir vous répondre merci parce que j' ai téléphoné au euh juste un mot oui de fontenay sous bois c' était un monsieur qui me dit madame midi il faut téléphoner à championnet c' est mon c' est pas du tout oui tout à fait voilà alors m' envoyez pas chez lui il y a alors un instant s' il merci madame madame oui alors en fait euh le courrier que vous avez reçu non vous indiquer que le renouvellement ne se fera pas automatiquement oui bon pied là vous l' avez reçue cette semaine oui mais ça c' est la carte de transport oui oui tout à fait c' est un quart de transport où il y a marqué maintenant si notre euh votre euh votre ancien matricule effectivement c' est exact donc euh c' était euh le jour où vous l' avez reçu plus à dix ans cette carte là oui tout à fait oui mais ça c' est la carte de transport qu' est ce qui veut dire pour la carte de retraité c' est c' est si c' est la carte de retraité transport alors j' ai plus mon alors et mon atticus retraité alors il sera quoi alors le numéro de pension n' est plus sur la carte c' est vraiment votre euh votre matricule euh d' agent actif quand vous étiez active bon alors cette carte là euh reprise euh quatre et alors elle est valable jusqu' en deux mille dix neuf je vous m' avez envoyé oui tout à fait et ça c' est madame alors maintenant alors j' ai dit alors j' ai pas de coup il y a fait j' ai rien à faire ah non là vous avez rien à faire un pendant dix ans vous avez rien à faire par contre c' est vrai que euh soit euh bah comme vous avez qu' elle fonctionne plus et c' est à ce moment là il faudra faire un courrier parce qu' elle avait pas quand ils ont dû c' est en connaissez vous à championnet oui tout à fait madame alors maintenant bon bah alors je te y a par contre que vous me dites qu' il faut que je fasse un courrier en demandant la carte de retraité non non non c' est vrai que c' est pas très explicite en ah bon je vous en alors je sais plus rien alors le une c' est ma carte de disons alors à l' ancienne euh je passe plus je passe je peux toujours voyageait avec le jour kapa ça parce dans les nouvelles ah non mais maintenant vous bon vous prenez la nouvelle vous avez aucun souci ça c' au cas où est pas c' est pas vous saurez tout suite voilà quoi c' est si vous voulez passer les deux vous verrez laquelle ne sous la qu' font et euh il y en a une des deux normalement qui qui sera désactivé ah bon oui oui enfin maintenant là j' ai pas de courrier j' ai rien à faire on va j' espère profiter de la vie parce que j' avais pas du tout ce qu' il fallait faire oui voilà vous avez bien fait d' appeler un voilà bon je vous remercie infiniment oui en prie madame allez je vous souhaite une très bonne journée merci	VGC
20091112_RATP_SCD_0775	à oui bonjour je suis agent ratp moi même et je cherche à mettre en contact avec le bus et les transports est ce que vous voyez une combinard vous voudriez pas en contact avec le musée de transport quoi oui attendez je vais voir si j' ai l' information concernant euh le musée du transport monsieur vous pouvez pas ça fait un petit instant s' il vous plaît monsieur s' il vous plaît alors moi j' ai un numéro de téléphone pour le musée des transports je vais vous le donner là à l' heure il faudrait faire le zéro un soixante d' un oui vingt quarante cinq cinquante quarante cinq cinquante tout à fait d' accord on arrive pas les avoir si moi oui bonjour j' essaye euh non moi c' est ce que j' ai au niveau du du numéro téléphone maintenant j' ai une adresse euh internet vous l' avez w w oui oui tout à fait d' ouvrir non exactement moi c' est ce que je je j' ai contacté pas et ben il est pas encore euh de de laisser un message il y a il y a rien qui il y a pas de bois d' où il y a un livre et euh voilà oui justement sur le réseau avec euh d' accord bah écoutez je n' ai que ça voyez quand même maintenant vous voulez je vous voulez vous avez une adresse postale j' en ai une moi si vous voulez dans ce cas là par euh par courrier il fait un rue gabriel de euh de mortillet ouais chez elle tout à fait mais vu que le musée fermé pour l' instant je sais pas si ils vont ils vont pas euh voyez ah d' accord mais c' est élargir c' était au sein de la boîte les petites chose d' autre moi c' est tout ce que j' ai comme information bon ben euh j' ai essayé autrement elle a pas merci en prie merci au revoir	NULL
20091112_RATP_SCD_0583	bonjour oui bonjour monsieur je suis encore attendre le soixante treize heures donc des champs elysées c' est un peu plus de vingt minutes non on a pas acheté sans voyageur il y a personne est ce que il y a un problème sur la ligne alors il y a des problèmes de circulation alors je vais voir si je peux vous trouver le prochain vous êtes à quel arrêt à la région des à la aux champs elysées ça ils hum charles de gaulle le champs elysées est ce que vous avez un panneau qui vous affiche les temps de il y a appelé bondy malheureusement c' est pas alors donnez moi le nom de l' arrêt vous êtes organisé par de gaulle etoile champs elysées charles de gaulle etoile champs il est d' accord je les ai vous allez en direction de euh musée d' orsay pas bolivie de leur alors je vous demande un petit instant la défense bonjour oui bonjour le service quand la distance sur le soixante treize euh le prochain alors le prochain le prochain charles de gaulle etoile champs elysées direction musée d' orsay que celui ci l' arrêt là il est porte maillot il arrive oui ça minutes quoi à peu près d' accord merci à plus tard alors il y en a autour de la porte maillot donc vous l' avez dans cinq minutes environ donc merci beaucoup monsieur	ETFC
20091112_RATP_SCD_0565	euh oui bonjour voilà j' aurais voulu un petit renseignement au sujet de la ligne soixante neuf des des bus euh sur euh internet visiblement les les nouveaux horaires n' ont pas été mis et euh il y a marqué le dernier départ je crois à vingt heures trente ou vingt-et-une heures trente et d' après ce que j' avais vu c' était bien plus tardif que ça est ce que vous pouvez me confirmer euh au départ de quelle euh alors euh au départ de assez euh champ de mars euh gambetta et vous allez vous vous à champs de mars non non non elle va le prendre euh je crois enfin pôle un pôle d' accord en direction de gambetta parce que c' est pareil sur les c' est marqué qu' il y a pas de bus le le dimanche alors qu' en fait qui roulent les bus le le dix et le le dimanche vingt deux heures cinquante six vingt deux heures cinquante six d' accord bon bah je vous remercie je vous en prie	HORR
20091112_RATP_SCD_0190	bonjour s' il vous plaît s' il vous plaît allô bonjour bonjour monsieur euh je voudrais était une amende souci euh alors un instant s' il vous plaît d' accord ratp centre de paiement bonjour oui bonjour c' est vincennes c' est pour un petit paiement oui c' est parce que monsieur d' accord c' est madame vous appelle prémont aller non oui	PV
20110704_RATP_SCD_0267	va vous répondre toujours bonjour oui bonjour madame je vous prie de m' excuser de vous déranger je voudrais savoir le peut l' heure de passage du deux cent quatre vingt neuf oui vous venez à quel arrêt le deux cent quatre vingt un je en à l' arrêt à bus c' est le dans la direction euh georges pompidou alors avenue et direction j' ai pas l' arrêt c' est quoi Église avenue c' est pas mal de quatre il met ça en fait si on donc euh georges euh pour aujourd'hui des gens euh à partir de neuf heures parce que j' ai rendez vous à la clinique de neuf heures trente je veux à partir de neuf à partir de neuf heures c' est ça oui c' est ça j' ai huit heures cinquante six neuf heures trois oui neuf heures après mais c' est peut être euh moi je pense que ça sera donc je je mais écoutez madame je vous remercie merci au revoir	HORR
20091112_RATP_SCD_0311	bonjour bonjour madame monsieur excusez moi de vous déranger voilà c' est la rue des morillons qui m' adresser vers vous parce que j' ai perdu ma carte émeraude de lundi dernier vous avez une idée de l' endroit euh rue diderot parce que j' habite rue diderot en passant je pense que bon j' ai passé mon ticket dix et puis je pense avec la maintenant la trouvé c' est bon vous me dites que mardi c' est ça reuilly diderot lundi oui pardon à reuilly diderot oui à quel nom cette carte oui un instant le non non c' est un oui ici un instant un instant s' est merci et en plus écoutez là pour le moment rien n' a été signalé hein non donc sinon après c' est les mairies un épelez les coupons ou sont retrouver bien sûr son boyaux mairie enfin moi envoyé au service d' aide sociale mairie oui tout à fait oui mais rien n' a été trouvé non non non non non alors on l' a trouvé plus personne c' est pas aussi bon bah écoutez madame je oui en faut oui	OBJT
20110704_RATP_SCD_0323	et ça vous répondre bonjour oui bonjour ma femme a oublié son dossier médical hier dans le bus quarante deux vers dix sept heures vers sept heures et c' était un dossier médical à quel nom oui oui c' est pour le mois s' il vous plaît oui ça n' a pas été enregistré j' ai pas compris que pas été enregistré ça n' a pas été enregistré en mars donc euh j' ai euh je peux vous rappeler plus tard lentement ou en fin de matinée euh pour être vraiment sûr mais euh ça n' a pas été enregistré c' est ça n' a pas été redonner un agent ratp d' accord ok bon bah je vous remercie je vous souhaite une bonne journée	OBJT
20091112_RATP_SCD_0637	bonjour bonjour madame si pour le prix tête ratp bon et pour qui a sa carte de profit pas qui est euh qui est n' plus valable le mois de février toi pas le faire alors qu'à de de sa carte de famille d' agent c' est ça oui à quinze équipe avec laquelle à peut bénéficier du tarif réduit c' est ça il d' accord et il arrive à expiration en février le premier donc je vais regarder la procédure pour euh le renouvellement de la carte vous patientez un instant mais bien sûr merci monsieur s' il vous plaît donc à ce moment là il faudra envoyer un courrier à l' adresse que je vais vous donner en demandant simplement le renouvellement de la carte donc le mieux c' est de faire la photocopie de la carte actuelle bien insérée une nouvelle photo et en demandez le duplicata donc le renouvellement hein à donc vous avez de quoi noter pour l' adresse alors ratp c' est bel et elle elle à côté en majuscule toujours v g c oui toujours en majuscule à côté p r o d oui un cent lac c h quarante et par cargos c' est au trente quatre rue championnet d' accord soixante quinze huit cent quatre vingt neuf oui paris cedex dix huit pas c' est des alors si on fait euh une euh une nouvelle photo non top copie de l' ancienne carte oui envoyez ratp c' est oui ok en dessous lac c h quarante oui trente quatre rue championnet oui soixante quinze oui cent quatre vingts cedex dix huit c' est parfait il faut vous rendre épouse croit il n' aura pas dans le bus à dans la ar c' est l' apparition de la nouvelle carte non du tout du tout on prend le alors c' est bien sûr vous en prie bonne journée de tête	VGC
20110704_RATP_SCD_0034	ça vous répondre bonjour oui bonjour monsieur excusez moi de vous importuner je voudrais un petit renseignement s' il vous plaît mais je crois que les tickets vont changer de bruit ici c' est vrai euh vraiment au premier juillet avec voilà alors il y a il y a encore des des tickets de que il y a il y a un an j' ai toujours valables ah bon merci beaucoup merci beaucoup	TARF
20091112_RATP_SCD_0598	je décroche comme donc je vous réponds bonjour oui bonjour excusez moi j' ai une euh juste une petite question est ce que j' ai appelé tout à l' heure j' ai oublié de demander l' identifiant la personne et c' est ce que qu' est ce qu' il y a un manque au départ c' est ça oui bon tu dis donc si on donne phénotypes différents non et l' identifiant c' était la personne que vous avez eu au téléphone oui enfin parce que j' ai oublié justement j' ai oublié de lui poser la question en fait moi votre identifiant mais au départ bah non ça s' est aperçu que j' ai eu des donc c' est ça alors en plus à faire une bande-annonce à utiliser je suppose que c' est ça ok merci au revoir	NVGO
20091112_RATP_SCD_1203	bon je vous allô bonsoir je vous informer si il y a pas euh par hasard une grève euh demain sur la ligne de rer alors donc vous voulez savoir si on a une grève demain sur la ligne b malheureusement nous n' a beaucoup plus aucune indication pour demain aucune indiqué non malheureusement là pour l' instant je n' ai aucune en elle qui est indications pour demain sur le rer b est ce que je veux aller vers euh le aéroport charles de gaulle à six heures du matin mais je sais pas c' est une grève où il faut là je je n' ai pas l' information monsieur et j' ai l' information vous savez pas permet monsieur oui donc vous pouvez consulter internet peut régulièrement il y a quoi que ce soit comme information ça va être affiché mais là là à l' heure actuelle nous n' avons absolument aucune information d' accord oui oui	ETFC
20091112_RATP_SCD_1332	bonsoir oui bonsoir euh ce serait pour avoir euh une information s' il vous plaît ce serait pour savoir euh l' état du trafic du rer euh pour demain alors euh pour demain monsieur il y a de très très grandes chances que ça se trouve toujours de huit n' a pas plus d' informations on essaye d' appeler à droite à gauche pour avoir les informations il y a rien qui sorte on sait que il y a de grandes chances que ça sera reconduit comme aujourd'hui y a aucun euh aucune fréquence rien bah écoutez bon bah déjà ça m' informe un petit peu plus que tout à l' heure de théâtre info j' appelle oui je parce que ça sera quand même mieux mais parce que là ça devient très bien compliqué oui et puis même pour les gens qui veulent aller c' est bien pour ça je vous dis ça oui oui oui c' est bon c' est c' est la grève est son reçu descendeur droit ça c' est compréhensible oui oui bah ça euh là après euh le seul moyen de embêtez les gens avec ça mais euh qui serait bien c' est un peu d' information et vous verrez même pas l' avoir des préavis sont données euh la veille ou deux jours avant et euh bah les gens pas le temps de se retourner quoi c' est illimité donc euh quoi c' est illimitée comme ça les premiers jours on peut savoir mais à qui va y avoir comme transport mais après dans le le reste les autres jours on peut pas savoir tout ce qui est des agents qui étaient grévistes un jour et qu' ils ne sont plus le lendemain et vice versa et après là ça devient au jour le jour oui voilà puis après faut faut aller sur les sur le terrain pour voir un petit peu quoi oui oui bah écoutez je vous remercie y a eu un pays bon courage en tous cas bonne soirée	ETFC
20101206_RATP_SCD_0449	bonjour à compter du premier décembre ouverture d' une consultation d' homéopathie au centre médical de la chambaudie vous souhaitez prendre pour annuler un rendez-vous un renseignement sur une consultation hein toutes les spécialités de la médecine générale le laboratoire et le service d' imagerie médicale merci de patienter un conseiller paramédicale pas vous répondre dans un merci de patienter un conseiller paramédicale pas vous répondre dans un instant neuf cent c' est bonjour oui bonjour euh madame ça serait pour prendre un rendez vous en médecine générale s' il vous plaît pour demain demain matin ok le centre euh bah lachambaudie je connais le docteur clair je sais pas ça consul demain matin rappeler claude elle est partie en retraite ah d' accord et votre matricule deux cent mille trois cent quatre vingt quatre sinon à gare de lyon s' il vous plaît voilà j' ai la place sur la chambaudie le matin l' après midi et le matin c' est la remplaçante c' est madame cliquetis les cars de lyon vous n' avez rien alors on va regarder sur lui donc euh juste je suis gare de lyon euh je crois qu' un centre c' est à la défense ah oui à la défense aussi la défense oui alors demain matin j' ai de la place avec le docteur nguyen ou l' après midi avec le d le docteur claude non alors le matin vous auriez à quelle heure s' il vous plaît alors le matin j' ai un neuf heures quinze on n' est pas après dix neuf heures trente neuf heures quarante cinq j' ai dix heures quinze à dix heures quinze très bien au niveau médecins dix heures quinze alors vendredi euh sept janvier dix heures quinze avec euh le docteur nguyen sur la défense donc défense dix heures quinze d' accord madame bonne journée	NULL
20091112_RATP_SCD_0213	allô bonjour oui bonjour euh service client à distance à euh dis moi là tu sais celui que perturbations où il y a toujours sur la d il y en a toujours on dirait un deux ouais euh bon c' est une grève dans les qui était prévu de toute façon au guichet délivra pas bulletin de retard dans ces cas là bah normalement à un moment donné ça été demander de pas être fait pendant les jours de grève mais bon mais bon alors c' est ça c' est moi j' ai dit non on avait la chance vous euh j' ai une nouvelle avec moi qu' il y a du métro oui si me dit euh nous dans euh quoi c' est prévu comme ça on a dévié ont en outre adhésives réparé pardon oui après à un moment donné il a été demandé ce que ce soit pas délivrer dommage bah moi c' est le c' est là c' est trois sur quatre c' est pas vraiment le dire dirais quoi tu vois c' est non c' est pour vous c' est oui c' est donc euh officiellement alors il y a des gens qui le font plus donc pas mais euh non seulement il est ça a été dit que non c' est non officiellement c' est non l' amaury que ce que j' ai il y a une cliente quoi d' accord bon ben kachkar merci merci	JSTF
20110704_RATP_SCD_0428	va vous répondre bonjour oui bonjour je entre euh le de nation et saint germain en laye par le rer combien faut -il oui d' accord j' ai lancé sur la durée du transport un instant merci oui vous plaît oui trente cinq et quarante six monsieur votre trente cinq et quarante minutes donc euh pour être euh pour être vers euh midi moins le quart à saint germain euh je pourrais prendre à quelle heure un un un nation onze heures quatre on gère onze heures quatre trente huit sur place oui et on ose en plein tarif arranger trente huit merci beaucoup on peut donner	ETFC
